Date,1M,2M,3M,4M,5M,6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M,17M,18M,19M,20M,21M,22M,23M,24M,25M,26M,27M,28M,29M,30M,31M,32M,33M,34M,35M,36M,37M,38M,39M,40M,41M,42M,43M,44M,45M,46M,47M,48M,49M,50M,51M,52M,53M,54M,55M,56M,57M,58M,59M,60M
29/10/2021,0.154437837,0.206039375,0.262444471,0.325406998,0.390523875,0.45419836,0.514728787,0.571379753,0.623897671,0.672301541,0.716725085,0.757352655,0.794400521,0.82809721,0.858664558,0.886318218,0.911269478,0.933726472,0.953894381,0.97196771,0.988123204,1.002522822,1.015316955,1.026646834,1.036645953,1.04543674,1.053127638,1.059815119,1.06558575,1.07051784,1.074682777,1.078146105,1.080968414,1.083206064,1.084911791,1.086135212,1.086923154,1.08731897,1.087361877,1.087087371,1.086527674,1.085712128,1.084667529,1.083418416,1.081987323,1.080394994,1.078660578,1.07680179,1.074835049,1.07277546,1.070636789,1.068431577,1.066171255,1.06386625,1.061526069,1.059159391,1.056774129,1.054377507,1.051976108,1.049575934
01/11/2021,0.182333782,0.228854025,0.284594516,0.345092529,0.406825035,0.467376321,0.525466866,0.580330973,0.631545845,0.678958686,0.722559628,0.76244228,0.798799822,0.831872494,0.861890917,0.889075363,0.913638807,0.935788946,0.955728546,0.973646257,0.989710407,1.004072822,1.016872419,1.028237895,1.038289464,1.047137277,1.054880192,1.061607518,1.067400663,1.072334446,1.076478169,1.079896469,1.082650031,1.084796168,1.086389301,1.087481362,1.088122014,1.088357552,1.088229882,1.087776926,1.087033107,1.086029766,1.08479552,1.083356574,1.081736984,1.079958896,1.078042746,1.076007439,1.073870493,1.071647989,1.069354493,1.067003169,1.064605914,1.062173475,1.059715553,1.057240898,1.05475739,1.052272115,1.049791435,1.047321043
02/11/2021,0.189147226,0.228301322,0.277601019,0.332601316,0.38914368,0.44429879,0.496652645,0.545662059,0.591257148,0.633527833,0.672581803,0.708535665,0.741553793,0.771825904,0.799532409,0.824844907,0.847928786,0.868944938,0.888050179,0.905391245,0.921101193,0.935302063,0.948107269,0.959623398,0.969951301,0.979184281,0.987406683,0.994695251,1.001120437,1.006747449,1.0116371,1.015846489,1.019429568,1.022437606,1.024919568,1.026922437,1.028491399,1.029668864,1.030493361,1.030999849,1.03122015,1.031183328,1.030916006,1.030442644,1.029785778,1.028966233,1.028003302,1.026914904,1.025717717,1.024427113,1.023057091,1.02162038,1.020128566,1.01859219,1.017020849,1.015423279,1.013807426,1.012180522,1.010549139,1.008919248
03/11/2021,0.192627908,0.236193019,0.290785558,0.349250968,0.407355326,0.462955622,0.515459666,0.564830365,0.611176128,0.654577434,0.695064674,0.732659021,0.767408669,0.799404476,0.828763545,0.855620624,0.880122915,0.902426617,0.92269341,0.941078654,0.957723984,0.972759757,0.986307504,0.998481771,1.009391198,1.019136349,1.02780801,1.035488661,1.042253905,1.048173617,1.053312864,1.057732659,1.061490575,1.064641251,1.067236808,1.069327204,1.070960423,1.072181426,1.073031067,1.073546453,1.073761398,1.073706813,1.073411048,1.07290018,1.072198267,1.071327567,1.070308729,1.06916096,1.067902155,1.066548768,1.065115689,1.063616369,1.062062956,1.06046641,1.05883662,1.057182492,1.055512039,1.053832458,1.052150198,1.050471022
04/11/2021,0.050630155,0.087367394,0.134065226,0.183761731,0.233410823,0.281588666,0.327841313,0.371934349,0.413702707,0.453045968,0.489901148,0.524255612,0.556156871,0.5856975,0.612986819,0.63814438,0.661296953,0.682576523,0.70211807,0.720051108,0.736494399,0.751557902,0.765344683,0.777952356,0.789473945,0.799995876,0.809595987,0.818344718,0.826306391,0.833540225,0.840101164,0.846040539,0.851406622,0.85624507,0.860599303,0.864510813,0.868019328,0.871161943,0.873972295,0.876480882,0.878715451,0.880701318,0.882461657,0.88401774,0.885389148,0.886593958,0.8876489,0.888569498,0.889370183,0.890064248,0.890663808,0.891179894,0.891622559,0.892000965,0.892323466,0.892597679,0.89283055,0.893028411,0.893197032,0.893341668
05/11/2021,0.052499911,0.089365253,0.13403658,0.180135487,0.225556391,0.269666891,0.312436871,0.353715875,0.393233835,0.430725006,0.465967219,0.498830387,0.529299744,0.557439606,0.583345916,0.607134002,0.628932876,0.64888143,0.667124656,0.683801409,0.699036707,0.712944187,0.725628579,0.737187564,0.747712945,0.757289037,0.76599121,0.773887216,0.781038502,0.787501259,0.793327271,0.798564605,0.80325817,0.807450188,0.811180571,0.814487246,0.817406346,0.819971565,0.822213541,0.824160149,0.825836841,0.827266929,0.82847184,0.829471324,0.830283644,0.830925739,0.83141336,0.831761199,0.831982981,0.832091428,0.832098211,0.832014036,0.831848741,0.831611367,0.83131024,0.830953027,0.830546799,0.83009808,0.829612894,0.829096807
08/11/2021,0.054775113,0.09838018,0.149549158,0.201669471,0.252854215,0.30242439,0.350169353,0.39582479,0.439088288,0.479726172,0.517591318,0.552648358,0.584990206,0.614778937,0.642177742,0.667346437,0.690442457,0.71162152,0.731036858,0.748828793,0.765118366,0.780011009,0.793599939,0.805968701,0.817193144,0.827343297,0.836484838,0.844679905,0.8519877,0.858464987,0.864166479,0.869145161,0.873452551,0.877138917,0.880253453,0.882844432,0.884959189,0.886642636,0.887935878,0.888876528,0.889499131,0.889835531,0.889915182,0.889765423,0.889411712,0.888877828,0.888186052,0.887357325,0.886411354,0.885366361,0.884238772,0.883043331,0.881793265,0.880500418,0.879175383,0.877827608,0.876465499,0.875096511,0.873727228,0.872363432
09/11/2021,0.054126257,0.096165216,0.14559932,0.196412479,0.246928642,0.296482389,0.344739479,0.391310077,0.435804854,0.477930594,0.517508029,0.554464516,0.588854169,0.620799358,0.650423463,0.677846506,0.703186136,0.726558285,0.748077084,0.767850382,0.785977032,0.802548621,0.817651049,0.831365711,0.843770341,0.85493907,0.864942469,0.873848134,0.881721198,0.88862474,0.894620118,0.899767238,0.904124772,0.907750341,0.910700665,0.913031688,0.914798553,0.916053831,0.916845584,0.917217661,0.917210214,0.91686014,0.916201454,0.91526562,0.914081836,0.912677277,0.91107731,0.909305686,0.907384675,0.905334864,0.903174927,0.900921761,0.898590659,0.896195457,0.893748664,0.891261584,0.888744419,0.886206365,0.8836557,0.881099854
10/11/2021,0.05413061,0.099109194,0.152040096,0.206684136,0.261413157,0.315470115,0.368400989,0.419732792,0.469052004,0.516049299,0.560509967,0.602294337,0.641343286,0.677676843,0.711359139,0.742483606,0.771164355,0.797530432,0.82172099,0.843874599,0.864122401,0.882589276,0.899395204,0.914656285,0.928485117,0.940987273,0.952258553,0.96238638,0.971451242,0.979527847,0.986686056,0.99299164,0.998506903,1.003291185,1.007401292,1.010891844,1.013815465,1.016221635,1.018155507,1.019658283,1.020767691,1.021518404,1.021942388,1.022069215,1.02192633,1.021539277,1.020931905,1.020126544,1.019144135,1.018004095,1.016724169,1.015320567,1.013808108,1.012200345,1.010509684,1.008747487,1.00692416,1.005049236,1.003131453,1.001178815
11/11/2021,0.054047324,0.099417115,0.151546939,0.204238114,0.256689607,0.308828157,0.360525277,0.411321781,0.460668875,0.508106778,0.553286387,0.595977412,0.636066485,0.673532894,0.708408408,0.740759883,0.770678945,0.798275107,0.823670356,0.84698959,0.868354422,0.887883511,0.905693206,0.921898025,0.936610701,0.949938362,0.961978948,0.972822362,0.982551853,0.991245131,0.998975254,1.005811358,1.011819253,1.017061906,1.021599856,1.025491543,1.028793447,1.031558592,1.033835156,1.035666892,1.037093676,1.03815196,1.038875176,1.039294079,1.039437039,1.039330307,1.038998237,1.038463483,1.037747154,1.036868724,1.035845938,1.034694949,1.033430475,1.032065925,1.030613522,1.029084408,1.027488738,1.025835768,1.024133926,1.022390885
12/11/2021,0.053598286,0.098738114,0.15003335,0.201943358,0.253957204,0.306056761,0.358029711,0.40929714,0.459183104,0.507109858,0.552627329,0.595439598,0.635405628,0.672498793,0.706764349,0.738296374,0.76722341,0.793698888,0.817892949,0.839973467,0.860093928,0.878395752,0.895010918,0.910063927,0.923673012,0.935947973,0.946988254,0.956884454,0.965719856,0.973571641,0.980511879,0.986608321,0.991925057,0.996523056,1.000460606,1.003793692,1.006576173,1.008858512,1.010686591,1.012102121,1.013143154,1.013844519,1.014238194,1.014353632,1.014218041,1.013856629,1.013292815,1.012548416,1.011643788,1.010597696,1.009427181,1.008147696,1.006773259,1.005316579,1.003789183,1.002201518,1.000563045,0.998882323,0.997167089,0.995424326
15/11/2021,0.056528276,0.107350762,0.162419809,0.216222464,0.268986736,0.321264564,0.373111501,0.424034538,0.473345311,0.520424565,0.564815585,0.606263067,0.644728105,0.680304688,0.713120578,0.743321635,0.771066492,0.796523005,0.819864455,0.841255726,0.860844648,0.87876507,0.895139902,0.910083393,0.923702613,0.936096193,0.947353342,0.957555306,0.966776746,0.975086827,0.982550112,0.989227277,0.995175703,1.000449956,1.005102192,1.009182495,1.012739035,1.015816978,1.018457458,1.02069794,1.022572675,1.024113074,1.025348045,1.026304274,1.02700647,1.027477588,1.027739005,1.027810691,1.027711339,1.027458279,1.027067363,1.026553075,1.025928662,1.025206248,1.024396932,1.023510886,1.022557433,1.02154512,1.020481784,1.019374612
16/11/2021,0.058077926,0.114476824,0.175285065,0.234694818,0.292890026,0.350190871,0.406500972,0.461346166,0.514127515,0.564329817,0.611595945,0.655726272,0.696703188,0.734624725,0.769621699,0.801843331,0.831451835,0.858618807,0.883521435,0.906329111,0.927195028,0.946259099,0.963650838,0.979491529,0.993895588,1.006968885,1.01880744,1.029498929,1.03912412,1.047758029,1.055470843,1.062328677,1.06839419,1.073727096,1.07838458,1.082421653,1.085891345,1.088843545,1.091323684,1.09337309,1.095029492,1.096327442,1.097298692,1.097972507,1.098375942,1.098534084,1.098470259,1.09820622,1.097762283,1.097157243,1.096408261,1.095530989,1.094539716,1.09344749,1.092266237,1.091006854,1.089679307,1.088292703,1.08685537,1.085374916
17/11/2021,0.061569578,0.115946179,0.17196308,0.225856504,0.278332001,0.330156707,0.381511315,0.432016457,0.481062411,0.528068677,0.572615502,0.614449768,0.653496386,0.68980923,0.723474896,0.754597393,0.783293019,0.809686951,0.8339104,0.856094523,0.876366514,0.894850215,0.91166684,0.926935526,0.940773271,0.953290331,0.964586631,0.974753192,0.983873661,0.992025541,0.999281186,1.0057086,1.0113721,1.016332857,1.020649344,1.024377713,1.027571983,1.030282696,1.03255554,1.034431757,1.035948688,1.037140236,1.038037265,1.038667948,1.039058062,1.039231253,1.03920926,1.039012113,1.038658297,1.038164756,1.037546889,1.036818682,1.03599284,1.03508091,1.034093381,1.033039782,1.031928765,1.03076818,1.029565145,1.028326106
18/11/2021,0.06412894,0.118570995,0.174495128,0.228506739,0.280773487,0.331701687,0.381407551,0.429696713,0.476247537,0.520729827,0.562861627,0.602445098,0.639384569,0.673675389,0.705366202,0.734541415,0.761310681,0.785801887,0.808155516,0.82851392,0.847014389,0.863789814,0.878969641,0.892680596,0.905046786,0.916184634,0.926198096,0.935180236,0.943215103,0.95037923,0.956742851,0.962370884,0.967323734,0.971657961,0.975426823,0.978680741,0.981467571,0.98383166,0.985812951,0.987447408,0.9887675,0.989802614,0.990579414,0.991122155,0.991452944,0.99159198,0.991557753,0.99136722,0.991035961,0.990578241,0.990007057,0.989334259,0.988570654,0.987726105,0.986809613,0.9858294,0.98479297,0.983707178,0.982578281,0.981411986
19/11/2021,0.067213793,0.12127746,0.174222299,0.224361411,0.272714732,0.320338319,0.367613476,0.414318945,0.459971394,0.504057855,0.546129923,0.58585789,0.623036998,0.657571163,0.689455596,0.718750147,0.745560291,0.770024459,0.792303749,0.812561675,0.830951109,0.847615766,0.862692189,0.876311252,0.888598831,0.899671474,0.909632652,0.91857456,0.926580068,0.93372427,0.940075741,0.945697555,0.950648118,0.954981855,0.958749779,0.961999963,0.964777853,0.967125605,0.969081442,0.970680049,0.971953,0.972929132,0.973634858,0.974094449,0.974330266,0.974362972,0.97421171,0.973894264,0.97342718,0.972825732,0.972103872,0.971274345,0.9703488,0.969337891,0.96825137,0.967098164,0.965886452,0.964623724,0.963316845,0.961972102
22/11/2021,0.072681608,0.126996311,0.179785894,0.231063764,0.281968848,0.333257234,0.384755539,0.435707809,0.485273311,0.532751969,0.577638482,0.619634633,0.658648084,0.694721255,0.727947534,0.758451657,0.786380484,0.81189686,0.835174041,0.856380738,0.875671634,0.893189778,0.909069116,0.923436386,0.936412174,0.948108038,0.958624265,0.96805154,0.976472603,0.983963573,0.990595015,0.996432809,1.001538858,1.005971676,1.009786869,1.013037539,1.015774507,1.018045191,1.019892571,1.021355592,1.02246966,1.023267063,1.023777333,1.024027558,1.024042656,1.023845609,1.02345767,1.022898542,1.022186524,1.021338478,1.020369752,1.019294303,1.018124825,1.01687287,1.01554895,1.014162628,1.012722605,1.01123679,1.009712372,1.008155874
23/11/2021,0.076670169,0.132546581,0.185182412,0.236014044,0.286564285,0.337603933,0.388911389,0.439735066,0.489242441,0.536742007,0.581756728,0.624006976,0.663415031,0.700031076,0.733945889,0.765273991,0.794146662,0.820707287,0.845107055,0.867492932,0.888000032,0.906753672,0.923871498,0.939465082,0.95364088,0.966498427,0.978128954,0.988616627,0.998039771,1.00647184,1.013982204,1.020636789,1.026498594,1.031628128,1.036083758,1.039922014,1.043197717,1.045962546,1.048263434,1.050142925,1.051639713,1.052789096,1.053623375,1.054172189,1.054462817,1.054520431,1.05436832,1.054028088,1.053519807,1.05286194,1.052071239,1.051162881,1.050150617,1.049046903,1.047863019,1.046609175,1.045294601,1.043927634,1.042515796,1.041065857
24/11/2021,0.075192093,0.129236383,0.18081608,0.231184283,0.281391439,0.332038153,0.382903081,0.433279026,0.482376022,0.52951717,0.574240382,0.616279934,0.655536645,0.692032719,0.725842267,0.757072265,0.785852883,0.812331047,0.836664654,0.859007374,0.879499002,0.898267815,0.915433074,0.931106903,0.945395461,0.958397398,0.970202649,0.980893764,0.990547184,0.999234254,1.00702205,1.013974043,1.020150645,1.025609661,1.03040666,1.034595286,1.038227402,1.041351822,1.044013011,1.046251447,1.048104109,1.04960489,1.050784962,1.051673077,1.052295844,1.052677957,1.052842399,1.052810623,1.052602681,1.052237078,1.051730621,1.051098552,1.050354698,1.049511597,1.048580622,1.04757208,1.046495304,1.045358744,1.044170036,1.042936072
25/11/2021,0.077525596,0.131688199,0.182957278,0.233381888,0.283665606,0.334133492,0.384459731,0.43398602,0.482061237,0.528151301,0.571867949,0.612967032,0.651335318,0.686966564,0.719917311,0.750286293,0.778202031,0.803814555,0.827288206,0.848784066,0.868448775,0.886416914,0.902813628,0.91775659,0.931357249,0.943718871,0.954934532,0.965088573,0.974258103,0.982514203,0.989922902,0.996545963,1.002441532,1.007664665,1.012267778,1.016301006,1.019812401,1.022846898,1.025445334,1.027644827,1.029479234,1.030979534,1.032174165,1.033089313,1.033749163,1.034176111,1.034390964,1.034413096,1.034260582,1.033950121,1.03349695,1.032914964,1.032216845,1.03141417,1.030517516,1.029536545,1.02848009,1.027356218,1.026172304,1.024935082
26/11/2021,0.069533888,0.111181864,0.153117045,0.19543037,0.238279985,0.282096099,0.326694403,0.371410104,0.415436814,0.458041464,0.498665734,0.536956742,0.572777072,0.606136664,0.637096859,0.665749073,0.692205951,0.716595471,0.739055637,0.759720436,0.778710935,0.796137472,0.812101994,0.826699799,0.840020734,0.852148658,0.863160906,0.873129302,0.882121105,0.890199769,0.897425561,0.903856057,0.909546547,0.914550375,0.918919215,0.922703305,0.9259515,0.928709837,0.931020201,0.932920676,0.934446011,0.935628016,0.936495904,0.937076586,0.937394927,0.937473968,0.93733512,0.936998334,0.936482232,0.935804014,0.934979362,0.934022563,0.93294664,0.931763471,0.930483889,0.92911778,0.927674163,0.926161265,0.924586591,0.922956979
29/11/2021,0.078928894,0.121276182,0.164188119,0.208344914,0.253078518,0.29839561,0.343942898,0.389074108,0.433133027,0.475578197,0.516013034,0.554189509,0.590005319,0.623454564,0.654578352,0.683448466,0.710158343,0.73481706,0.757544448,0.778460759,0.797679533,0.815308546,0.83145106,0.846206766,0.859672178,0.871937879,0.883086377,0.89319326,0.902328393,0.910556869,0.917939782,0.924534848,0.930396917,0.9355784,0.940129609,0.944099056,0.947533579,0.950477231,0.952970244,0.955049368,0.956748298,0.958098037,0.959127207,0.959862323,0.960328025,0.960547284,0.960541574,0.960331034,0.959934589,0.959369854,0.958653008,0.957798896,0.956821164,0.955732359,0.954544038,0.953266852,0.951910625,0.950484427,0.948996639,0.947455007
30/11/2021,0.080404213,0.122646616,0.165494691,0.210213321,0.256476965,0.304136712,0.352411503,0.400319381,0.447001305,0.491789394,0.534244913,0.574120949,0.611367734,0.646050488,0.678256584,0.70808362,0.735636405,0.761024962,0.78436281,0.805762667,0.825333504,0.843181129,0.85940888,0.874118136,0.887408391,0.899374224,0.91010294,0.919675587,0.92816803,0.935651821,0.942194887,0.947862103,0.952715751,0.956815903,0.960220734,0.96298679,0.965169088,0.96681968,0.967986039,0.968711402,0.969035287,0.968993934,0.968620688,0.967946325,0.966999342,0.965806199,0.964391542,0.962778387,0.960988267,0.95904112,0.95695514,0.954746917,0.952431588,0.95002297,0.947533679,0.944975241,0.942358185,0.939692128,0.936985856,0.934247389
01/12/2021,0.086920604,0.131624388,0.176779949,0.224253358,0.272647937,0.321187827,0.369056736,0.415506411,0.459975328,0.50207303,0.541594201,0.578466464,0.612733017,0.644510576,0.673921428,0.701087587,0.726130878,0.749172989,0.770335068,0.789733523,0.807477158,0.823668574,0.838405515,0.851781883,0.863888257,0.874809922,0.884625331,0.893407107,0.901223048,0.908136931,0.91420916,0.919497292,0.924056471,0.927939782,0.931198543,0.933882553,0.936040185,0.937717117,0.938955039,0.939791981,0.940262753,0.940399336,0.940231202,0.939785607,0.939087832,0.938161401,0.937028266,0.935708971,0.934222775,0.932587524,0.93081952,0.928933641,0.926943481,0.924861462,0.922698945,0.920466324,0.918173109,0.915828005,0.913438977,0.911013314
02/12/2021,0.083899225,0.126021325,0.170830809,0.219381144,0.26951951,0.319880927,0.3693419,0.417159389,0.46286889,0.506134509,0.546745639,0.584597024,0.619698041,0.65213714,0.682026846,0.709493499,0.734673196,0.757709078,0.778748647,0.79793443,0.815397579,0.831259832,0.845635557,0.858633289,0.870356654,0.880902179,0.890357132,0.898800801,0.906305876,0.912939544,0.918764378,0.923839061,0.928218969,0.931956664,0.935102293,0.93770392,0.939807709,0.941456908,0.942690914,0.943545618,0.944053841,0.944245693,0.944148893,0.943789035,0.94318983,0.942373309,0.941359998,0.940169079,0.93881851,0.937324926,0.935703553,0.933968312,0.932131949,0.930206138,0.928201585,0.926128108,0.923994719,0.921809692,0.919580627,0.917314502
03/12/2021,0.071893474,0.105755403,0.146048463,0.190116434,0.235881625,0.282321124,0.328469791,0.373529215,0.416887321,0.45805797,0.496720022,0.53272295,0.566082139,0.596919983,0.625371726,0.651574887,0.675668593,0.697793128,0.718088988,0.73668903,0.753712018,0.769265007,0.783445882,0.796345269,0.808047871,0.818632215,0.828170362,0.836728918,0.84436998,0.851151884,0.857129812,0.862356286,0.866881572,0.870754008,0.874020283,0.876725664,0.878914086,0.880627091,0.881902851,0.88277646,0.88328031,0.883444413,0.883296677,0.882863147,0.882168209,0.881234773,0.88008443,0.878737587,0.877213567,0.875530429,0.873704801,0.871751981,0.869686069,0.867520071,0.865266005,0.862934984,0.8605373,0.85808249,0.855579404,0.853036261
06/12/2021,0.085814722,0.122083881,0.16433951,0.210557609,0.258266118,0.306060088,0.352807668,0.397710878,0.440282113,0.480248328,0.517494241,0.55199694,0.583834148,0.613137939,0.640046558,0.664699754,0.687238335,0.707803874,0.726537907,0.743575955,0.759043449,0.773057571,0.785729048,0.797163493,0.807462038,0.816718035,0.825014492,0.83242557,0.839018106,0.844852836,0.849985377,0.854467029,0.858345428,0.861665084,0.864467829,0.866793188,0.868678628,0.870159084,0.871266502,0.872030137,0.872476882,0.872631549,0.87251711,0.872154906,0.87156483,0.870765484,0.869774314,0.868607732,0.867281215,0.865809274,0.864205401,0.862482149,0.860651224,0.85872356,0.856709388,0.854618305,0.852459321,0.850240917,0.847971087,0.845657377
07/12/2021,0.095804336,0.13238579,0.174253676,0.218942236,0.264733402,0.310760805,0.35612199,0.400009103,0.44182606,0.481183633,0.517881241,0.551853053,0.583175267,0.612001611,0.63849266,0.662809606,0.685114079,0.705568024,0.724332321,0.741554097,0.757358104,0.771850819,0.785124415,0.797259745,0.808328639,0.818396025,0.827521577,0.835760686,0.8431652,0.849784009,0.855663531,0.86084809,0.865380237,0.86930101,0.872650153,0.875466289,0.877787019,0.879648192,0.881083092,0.882122635,0.882795659,0.883129173,0.883148567,0.882877795,0.88233954,0.881555346,0.880545743,0.87933035,0.877927947,0.876356229,0.874631542,0.872768978,0.87078249,0.868684996,0.866488476,0.864204056,0.86184208,0.859412179,0.856923332,0.854383921
08/12/2021,0.086328892,0.120814563,0.161964387,0.205885559,0.251272426,0.297577837,0.343934954,0.389323383,0.432862105,0.473924203,0.512170195,0.547476154,0.579911332,0.609658988,0.636905511,0.661832648,0.684618871,0.705440286,0.724470048,0.741867019,0.757768085,0.772292229,0.785544424,0.797618553,0.808599552,0.818564365,0.827582682,0.835718168,0.843029507,0.849571227,0.855394372,0.860547048,0.865074865,0.869021308,0.872428036,0.87533514,0.877781277,0.879802897,0.881433435,0.882703577,0.883641591,0.884273616,0.884623912,0.88471507,0.884568199,0.884203088,0.883638345,0.882891521,0.881979196,0.880916847,0.87971871,0.878397871,0.87696638,0.875435345,0.873815017,0.872114866,0.870343652,0.868509483,0.866619874,0.864681791
09/12/2021,0.08456055,0.119264666,0.160909627,0.204994562,0.250244559,0.296179313,0.341998543,0.38676388,0.42965125,0.470074164,0.50770868,0.542436693,0.574329949,0.603562622,0.630311317,0.654748282,0.677042691,0.697361497,0.715869045,0.732718083,0.748043653,0.761966387,0.774595634,0.786031816,0.796368048,0.805689488,0.814072511,0.821586042,0.828292836,0.834250509,0.839512364,0.844128068,0.848144201,0.851604712,0.85455129,0.857023685,0.859059889,0.860695483,0.86196302,0.862892309,0.863510754,0.863843638,0.863914369,0.863744695,0.863354887,0.8627639,0.861989512,0.861048451,0.859956479,0.858728301,0.857377465,0.855916455,0.854356787,0.852709103,0.850983249,0.849188346,0.847332853,0.845424625,0.843470963,0.841478662
10/12/2021,0.087042539,0.120329253,0.160871253,0.204022062,0.248634032,0.294215737,0.339864573,0.384502818,0.427203323,0.467309939,0.504464348,0.538559785,0.569694094,0.598076648,0.623913127,0.647398118,0.668718379,0.688055013,0.705584168,0.721468738,0.735851415,0.74885826,0.760602328,0.771186368,0.780704727,0.789243037,0.796877836,0.803678003,0.809706076,0.81501931,0.819670529,0.823708817,0.827180089,0.83012755,0.832592088,0.834612595,0.836226158,0.837467418,0.83836796,0.838956599,0.839259727,0.839301591,0.839104553,0.838689295,0.838075012,0.837279571,0.836319652,0.835210872,0.833967882,0.832604299,0.831132643,0.829564421,0.827910226,0.826179821,0.824382215,0.822525727,0.820618052,0.818666309,0.816677093,0.814656521
13/12/2021,0.091194886,0.124161843,0.16384313,0.205245356,0.248077683,0.292253645,0.336982441,0.381123071,0.423598434,0.463638412,0.500830811,0.535020977,0.566297495,0.594864171,0.62091529,0.644630785,0.666180465,0.685726824,0.703426227,0.719423079,0.733845906,0.746810402,0.758422223,0.768779074,0.777972152,0.786085811,0.793197305,0.799377922,0.80469401,0.809207805,0.812978089,0.816060734,0.81850914,0.820374602,0.821706604,0.82255308,0.822960491,0.822972559,0.822629087,0.821966296,0.821017265,0.819812303,0.818379274,0.81674387,0.814929857,0.812959283,0.810852658,0.808629118,0.806306546,0.80390142,0.801428623,0.798901553,0.796332268,0.793731604,0.791109293,0.788474055,0.785833689,0.783195157,0.780564648,0.777947645
14/12/2021,0.094460394,0.128985327,0.171724184,0.217029902,0.263643242,0.310947923,0.358052589,0.403916623,0.44763231,0.488599336,0.526532071,0.561358539,0.593202903,0.622280145,0.648792939,0.672928952,0.694865252,0.71477126,0.732809961,0.749131578,0.763869324,0.777142663,0.789060298,0.799722413,0.809222216,0.81764555,0.825070592,0.831569077,0.837207412,0.842047557,0.846147749,0.849563078,0.852345969,0.854546572,0.856213084,0.857392024,0.858128374,0.858464521,0.858439086,0.85808721,0.857440979,0.856529793,0.855380671,0.854018528,0.852466405,0.850745672,0.848876211,0.846876564,0.844764058,0.842554688,0.840262989,0.837902143,0.835484111,0.833019742,0.830518876,0.827990436,0.825442506,0.822882402,0.820316741,0.817751497
15/12/2021,0.115585738,0.156768396,0.207114543,0.259329093,0.311690678,0.363370088,0.41353967,0.461392899,0.50629887,0.54787562,0.58599117,0.620678362,0.652109031,0.680531702,0.706184577,0.729293067,0.750073551,0.768735888,0.78548376,0.80050257,0.813951251,0.825967246,0.836671179,0.846170359,0.854561361,0.861931222,0.86835837,0.87391409,0.878663754,0.882667806,0.885982558,0.888660836,0.890752507,0.892304914,0.893363238,0.893970798,0.89416922,0.893997612,0.893491701,0.892684133,0.891604849,0.890281402,0.888739241,0.887001946,0.885091435,0.88302815,0.880831208,0.878518542,0.876106997,0.873612138,0.871048065,0.868427522,0.865762023,0.863061967,0.860336742,0.85759481,0.854843794,0.852090545,0.849341212,0.846601297
16/12/2021,0.193683844,0.229575113,0.27549506,0.324640078,0.374758778,0.424322495,0.472101402,0.517211148,0.559137668,0.597691035,0.632913085,0.664973956,0.694147285,0.720732799,0.744975874,0.767078102,0.787210165,0.805520423,0.822140571,0.83718767,0.850765662,0.862968193,0.873880848,0.883582832,0.892148218,0.899646579,0.906143425,0.91170089,0.916378308,0.920232686,0.923319077,0.925690883,0.927400109,0.928497566,0.929033042,0.929055445,0.928612778,0.927750588,0.92651053,0.924930679,0.923045974,0.920888583,0.918488231,0.915872475,0.913066946,0.910095558,0.906980691,0.903743349,0.900403272,0.896978698,0.893486123,0.889940434,0.886355058,0.8827421,0.879112463,0.875475951,0.871841372,0.868216618,0.864608747,0.861024049
17/12/2021,0.193355487,0.235433773,0.286460789,0.338558591,0.390028413,0.440054794,0.48796095,0.533168617,0.575276758,0.614080667,0.649554497,0.681802268,0.711023416,0.737461291,0.761338002,0.782855556,0.802201772,0.819554214,0.835082279,0.848941731,0.861269994,0.872189522,0.881811058,0.890236069,0.897558465,0.903864405,0.909232036,0.91373276,0.917432396,0.92039211,0.922669166,0.924317539,0.925388406,0.925930564,0.925990768,0.925614014,0.924843666,0.923720371,0.922281043,0.920559197,0.918585366,0.916387452,0.913991034,0.911419634,0.908694941,0.905837015,0.902864457,0.899794561,0.896643431,0.893425876,0.8901553,0.886843817,0.88350237,0.880140842,0.876768151,0.873392335,0.870020632,0.866659547,0.863314915,0.859991955
20/12/2021,0.199097305,0.245618038,0.297919774,0.350010116,0.401272059,0.451258672,0.499315211,0.544781927,0.587137599,0.626111688,0.661671506,0.693922099,0.723110561,0.749534113,0.77344874,0.795075379,0.81461023,0.832231626,0.848104108,0.862375647,0.875175866,0.886619735,0.896810757,0.905843357,0.913804567,0.920774054,0.92682414,0.932020999,0.936425714,0.940095128,0.943082528,0.945438199,0.947209878,0.948443131,0.949181663,0.949467576,0.94934149,0.948841626,0.948002953,0.946857475,0.945434598,0.943761437,0.941863079,0.939762822,0.937482364,0.935041984,0.932460691,0.929756354,0.926945805,0.924044714,0.921067428,0.91802706,0.914935612,0.911804074,0.908642516,0.905460173,0.902265514,0.899066311,0.895869699,0.892682225
